    0.0000000000000000e+00    0.0000000000000000e+00
2
28 5 
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    6.9972337201689950e-03   -6.1508016873257035e-02
    2.8694830807050843e-04   -4.5196962969802279e-03
    7.4656220922418809e-04   -2.8372835546663656e-04
    7.9533947714790956e-04   -6.6817187547236990e-03
   -3.1167990303248697e-03    2.7195845904412763e-02
    9.1569655938018464e-05   -3.5323894136218598e-04
   -5.9178654272875463e-05   -4.4420387286298849e-04
   -1.1309559461631115e-01    9.9103931366375320e-01
   -1.0127178806992677e-05    2.9923513771738665e-05
    1.2424467797218493e-04   -2.1622343273620525e-04
   -6.1120405395068459e-04    5.2744972614226426e-03
    1.5255490990405762e-04   -1.8581412066652283e-03
   -9.8709385111250825e-06    2.3482163058920604e-04
    1.9245553215257442e-02    0.0000000000000000e+00
    9.0368019070385004e-03    6.1169558743669611e-02
    4.4036732036861612e-04    4.5268925508494436e-03
    8.2058499915318712e-04    6.9674875378324195e-04
    1.1445057300665134e-03    7.5048970194256893e-03
   -4.0400418119442734e-03   -2.7189531349855692e-02
    1.3741877129171742e-04    5.8039366198126918e-04
   -3.7038932290018358e-05    4.9530491332127355e-04
   -1.4610422078307925e-01   -9.8670918218405923e-01
    8.8231088034503362e-06    9.4482233191638872e-05
    4.3133180818101962e-05   -3.1992560625771730e-04
   -7.4626383863276723e-04   -4.9769060506679877e-03
    2.3567682050491345e-06    3.9623427213097577e-04
