    1.1025096131580650e+01    0.0000000000000000e+00
    1.1025096131580646e+01    0.0000000000000000e+00
    1.1025096131580655e+01    0.0000000000000000e+00
    1.1025096131580659e+01    0.0000000000000000e+00
    1.1025096131580648e+01    0.0000000000000000e+00
    1.1025096131580659e+01    0.0000000000000000e+00
    1.1025096131580648e+01    0.0000000000000000e+00
    1.1025096131580652e+01    0.0000000000000000e+00
    1.1025096131580650e+01    0.0000000000000000e+00
    1.1025096131580652e+01    0.0000000000000000e+00
    1.1025096131580652e+01    0.0000000000000000e+00
    1.1025096131580652e+01    0.0000000000000000e+00
    1.1025096131580646e+01    0.0000000000000000e+00
    1.1025096131580648e+01    0.0000000000000000e+00
    1.1025096131580648e+01    0.0000000000000000e+00
    1.1025096131580652e+01    0.0000000000000000e+00
    1.1025096131580655e+01    0.0000000000000000e+00
    1.1025096131580650e+01    0.0000000000000000e+00
    1.1025096131580655e+01    0.0000000000000000e+00
    1.1025096131580652e+01    0.0000000000000000e+00
    1.1025096131580659e+01    0.0000000000000000e+00
    1.1025096131580659e+01    0.0000000000000000e+00
    1.1025096131580657e+01    0.0000000000000000e+00
    1.1025096131580659e+01    0.0000000000000000e+00
    1.1025096131580652e+01    0.0000000000000000e+00
    1.1025096131580657e+01    0.0000000000000000e+00
    1.1025096131580659e+01    0.0000000000000000e+00
    1.1025096131580659e+01    0.0000000000000000e+00
    1.1025096131580659e+01    0.0000000000000000e+00
    1.1025096131580659e+01    0.0000000000000000e+00
    1.1025096131580659e+01    0.0000000000000000e+00
    1.1025096131580659e+01    0.0000000000000000e+00
    1.1025096131580657e+01    0.0000000000000000e+00
    1.1025096131580659e+01    0.0000000000000000e+00
    1.1025096131580659e+01    0.0000000000000000e+00
    1.1025096131580652e+01    0.0000000000000000e+00
    1.1025096131580652e+01    0.0000000000000000e+00
    1.1025096131580662e+01    0.0000000000000000e+00
    1.1025096131580659e+01    0.0000000000000000e+00
    1.1025096131580659e+01    0.0000000000000000e+00
    1.1025096131580659e+01    0.0000000000000000e+00
