    0.0000000000000000e+00    0.0000000000000000e+00
2
28 5 
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    0.0000000000000000e+00    0.0000000000000000e+00
    6.1344135671693729e-02    0.0000000000000000e+00
    4.4826404810684468e-03    0.0000000000000000e+00
    3.6335074831366789e-04    0.0000000000000000e+00
    6.6751517815851671e-03    0.0000000000000000e+00
   -2.7191008892169723e-02    0.0000000000000000e+00
    3.5902058394718107e-04    0.0000000000000000e+00
    4.3183686908589413e-04    0.0000000000000000e+00
   -9.9769535361280270e-01    0.0000000000000000e+00
   -3.0761406943207626e-05    0.0000000000000000e+00
    2.2870602751855716e-04    0.0000000000000000e+00
   -5.2987786464795605e-03    0.0000000000000000e+00
    1.8634115024391813e-03    0.0000000000000000e+00
   -2.3466507274776810e-04    0.0000000000000000e+00
    2.1841785518219702e-03    0.0000000000000000e+00
   -6.1273339093313763e-02    0.0000000000000000e+00
   -4.5019314688473705e-03    0.0000000000000000e+00
   -8.0235402476926338e-04    0.0000000000000000e+00
   -7.5310418474742180e-03    0.0000000000000000e+00
    2.7304384938602409e-02    0.0000000000000000e+00
   -5.9044226418010362e-04    0.0000000000000000e+00
   -4.8142261804704216e-04    0.0000000000000000e+00
    9.9769149513272259e-01    0.0000000000000000e+00
   -9.4928115122964394e-05    0.0000000000000000e+00
    3.1072117249720437e-04    0.0000000000000000e+00
    5.0214067024907695e-03    0.0000000000000000e+00
   -3.9167985566540119e-04    0.0000000000000000e+00
